arrow::tensor::Int32Tensor	e43c31f078dc1e05565fa9ef	type_alias	arrow	operations/arrow.tensor.Int32Tensor.json	operations/arrow.tensor.Int32Tensor.md#op-e43c31f078dc1e05565fa9ef	type Int32Tensor<'a> = Tensor<'a, Int32Type>
arrow::tensor::Int64Tensor	11f7f5e1069d0d48802b9609	type_alias	arrow	operations/arrow.tensor.Int64Tensor.json	operations/arrow.tensor.Int64Tensor.md#op-11f7f5e1069d0d48802b9609	type Int64Tensor<'a> = Tensor<'a, Int64Type>
arrow::tensor::Int8Tensor	7ca50c071c5780f75b0b2318	type_alias	arrow	operations/arrow.tensor.Int8Tensor.json	operations/arrow.tensor.Int8Tensor.md#op-7ca50c071c5780f75b0b2318	type Int8Tensor<'a> = Tensor<'a, Int8Type>
arrow::tensor::IntervalDayTimeTensor	1ca954860bccc5632bbd2079	type_alias	arrow	operations/arrow.tensor.IntervalDayTimeTensor.json	operations/arrow.tensor.IntervalDayTimeTensor.md#op-1ca954860bccc5632bbd2079	type IntervalDayTimeTensor<'a> = Tensor<'a, IntervalDayTimeType>
arrow::tensor::IntervalMonthDayNanoTensor	922c49f4f8ea682e126311f3	type_alias	arrow	operations/arrow.tensor.IntervalMonthDayNanoTensor.json	operations/arrow.tensor.IntervalMonthDayNanoTensor.md#op-922c49f4f8ea682e126311f3	type IntervalMonthDayNanoTensor<'a> = Tensor<'a, IntervalMonthDayNanoType>
arrow::tensor::IntervalYearMonthTensor	e0d40c1226e93668994e83de	type_alias	arrow	operations/arrow.tensor.IntervalYearMonthTensor.json	operations/arrow.tensor.IntervalYearMonthTensor.md#op-e0d40c1226e93668994e83de	type IntervalYearMonthTensor<'a> = Tensor<'a, IntervalYearMonthType>
arrow::tensor::Tensor	e7dc421934ee956ed8a99ef1	struct	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-e7dc421934ee956ed8a99ef1	struct Tensor<'a, T: ArrowPrimitiveType>
arrow::tensor::Tensor::data	b5249439e494616785cee4c3	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-b5249439e494616785cee4c3	fn data(&self) -> &Buffer
arrow::tensor::Tensor::data_type	c931d020f1b0d921898859f7	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-c931d020f1b0d921898859f7	fn data_type(&self) -> &DataType
arrow::tensor::Tensor::dim_name	87ff11ac2649bdab17b5975d	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-87ff11ac2649bdab17b5975d	fn dim_name(&self, i: usize) -> Option<&'a str>
arrow::tensor::Tensor::fmt	9502af3de17a8a3bc44b2f7d	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-9502af3de17a8a3bc44b2f7d	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result
arrow::tensor::Tensor::is_column_major	a7374fe34beacbb53c554269	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-a7374fe34beacbb53c554269	fn is_column_major(&self) -> Result<bool>
arrow::tensor::Tensor::is_contiguous	2d58adb8abd7eafe3d0bca05	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-2d58adb8abd7eafe3d0bca05	fn is_contiguous(&self) -> Result<bool>
arrow::tensor::Tensor::is_row_major	0a12d95ffe440b3852cf1c32	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-0a12d95ffe440b3852cf1c32	fn is_row_major(&self) -> Result<bool>
arrow::tensor::Tensor::names	fa0e9f9086076c8b681494b0	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-fa0e9f9086076c8b681494b0	fn names(&self) -> Option<&Vec<&'a str>>
