buoyant_kernel::actions::deletion_vector::split_vector	function	buoyant_kernel	api/buoyant_kernel.actions.deletion_vector.md	1	0	helper function to split an `Option<Vec<bool>>`. Because deletion vectors apply to a whole file, but parquet readers can chunk the file, there is a need to split the vector up. If the passed vector is Some(vector):   - If `split_index < ve…
buoyant_kernel::actions::deletion_vector_writer::DeletionVector	trait	buoyant_kernel	api/buoyant_kernel.actions.deletion_vector_writer.md	1	3	A trait that allows engines to provide deletion vectors in various formats.
buoyant_kernel::actions::deletion_vector_writer::DeletionVectorWriteResult	struct	buoyant_kernel	api/buoyant_kernel.actions.deletion_vector_writer.md	1	4	Metadata about a written deletion vector, excluding the storage path.
buoyant_kernel::actions::deletion_vector_writer::KernelDeletionVector	struct	buoyant_kernel	api/buoyant_kernel.actions.deletion_vector_writer.md	1	9	A Kernel-provided deletion vector implementation backed by [`RoaringTreemap`].
buoyant_kernel::actions::deletion_vector_writer::StreamingDeletionVectorWriter	struct	buoyant_kernel	api/buoyant_kernel.actions.deletion_vector_writer.md	1	3	A streaming writer for deletion vectors.
buoyant_kernel::actions::get_all_actions_schema	function	buoyant_kernel	api/buoyant_kernel.actions.md	1	0	Gets a schema for all actions defined by the delta spec.
buoyant_kernel::actions::get_commit_schema	function	buoyant_kernel	api/buoyant_kernel.actions.md	1	0	Gets the schema for all actions that can appear in commits logs.  This excludes actions that can only appear in checkpoints.
buoyant_kernel::actions::schema_contains_file_actions	function	buoyant_kernel	api/buoyant_kernel.actions.md	1	0	Returns true if the schema contains file actions (add or remove) columns.
buoyant_kernel::actions::visitors::AddVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	4	
buoyant_kernel::actions::visitors::CdcVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	4	
buoyant_kernel::actions::visitors::MetadataVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	3	
buoyant_kernel::actions::visitors::ProtocolVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	3	
buoyant_kernel::actions::visitors::RemoveVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	4	
buoyant_kernel::actions::visitors::SetTransactionVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	5	Extract application transaction actions from the log into a map
buoyant_kernel::actions::visitors::SidecarVisitor	struct	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	4	
buoyant_kernel::actions::visitors::visit_metadata_at	function	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	0	Get a Metadata out of some engine data. Note that Ok(None) is returned if there is no Metadata found. The caller is responsible for slicing the `getters` slice such that the first element contains the `id` element of the metadata.
buoyant_kernel::actions::visitors::visit_protocol_at	function	buoyant_kernel	api/buoyant_kernel.actions.visitors.md	1	0	Get a Protocol out of some engine data. Note that Ok(None) is returned if there is no Protocol found. The caller is responsible for slicing the `getters` slice such that the first element contains the `min_reader_version` element of the pr…
buoyant_kernel::checkpoint::CheckpointSpec	enum	buoyant_kernel	api/buoyant_kernel.checkpoint.md	1	1	Specifies the checkpoint format and behavior.
buoyant_kernel::checkpoint::CheckpointWriter	struct	buoyant_kernel	api/buoyant_kernel.checkpoint.md	1	6	Orchestrates the process of creating a checkpoint for a table.
buoyant_kernel::checkpoint::DEFAULT_FILE_ACTIONS_PER_SIDECAR_HINT	constant	buoyant_kernel	api/buoyant_kernel.checkpoint.md	1	0	Default value for [`V2CheckpointConfig::WithSidecar::file_actions_per_sidecar_hint`]. It's the suggested upper bound of file actions (`add` and `remove`) per sidecar file when the caller does not provide an explicit hint.
buoyant_kernel::checkpoint::LastCheckpointHintStats	struct	buoyant_kernel	api/buoyant_kernel.checkpoint.md	1	2	Information about a freshly-written checkpoint. Pass it to [`CheckpointWriter::finalize`] to produce the `_last_checkpoint` hint file.
buoyant_kernel::checkpoint::V2CheckpointConfig	enum	buoyant_kernel	api/buoyant_kernel.checkpoint.md	1	1	Configuration for V2 checkpoints.
buoyant_kernel::column_trie::ColumnTrie	struct	buoyant_kernel	api/buoyant_kernel.column_trie.md	1	7	A trie (prefix tree) for efficient column path matching.
buoyant_kernel::commit_range::CommitRange	struct	buoyant_kernel	api/buoyant_kernel.commit_range.md	1	7	A contiguous range of Delta commits, holding resolved `[start_version, end_version]` bounds plus the materialized commit-file pointers in `commit_files`.
buoyant_kernel::commit_range::actions::CommitAction	struct	buoyant_kernel	api/buoyant_kernel.commit_range.actions.md	2	3	Per-commit handle returned by [`super::CommitRange::commits`].
buoyant_kernel::commit_range::actions::DeltaAction	enum	buoyant_kernel	api/buoyant_kernel.commit_range.actions.md	2	4	A Delta log action kind.
buoyant_kernel::commit_range::builder::CommitOrdering	enum	buoyant_kernel	api/buoyant_kernel.commit_range.builder.md	2	3	Direction in which [`CommitRange::commits`] yields commits. Default is [`CommitOrdering::AscendingOrder`]
buoyant_kernel::commit_range::builder::CommitRangeBuilder	struct	buoyant_kernel	api/buoyant_kernel.commit_range.builder.md	2	3	Builder for a [`CommitRange`].
buoyant_kernel::committer::Committer	trait	buoyant_kernel	api/buoyant_kernel.committer.md	1	3	A Committer is the system by which transactions are committed to a table. Transactions are effectively a collection of actions performed on the table at a specific version. The kernel exposes this trait so different catalogs can build thei…
buoyant_kernel::committer::commit_types::CommitMetadata	struct	buoyant_kernel	api/buoyant_kernel.committer.commit_types.md	2	14	`CommitMetadata` bundles the metadata about a commit operation. This includes the commit path, version, and protocol/metadata state of the table being committed to. Catalog committers can use the protocol and metadata getters to validate o…
buoyant_kernel::committer::commit_types::CommitResponse	enum	buoyant_kernel	api/buoyant_kernel.committer.commit_types.md	2	1	`CommitResponse` is the result of committing a transaction via a catalog. The committer uses this type to indicate whether or not the commit was successful or conflicted. The kernel then transforms the associated [`Transaction`] into the a…
buoyant_kernel::committer::commit_types::CommitType	enum	buoyant_kernel	api/buoyant_kernel.committer.commit_types.md	2	5	The type of commit operation being performed. This communicates to the committer whether this is a table creation or a write to an existing table, and whether the table is catalog-managed.
buoyant_kernel::committer::filesystem::FileSystemCommitter	struct	buoyant_kernel	api/buoyant_kernel.committer.filesystem.md	2	6	The `FileSystemCommitter` is an internal implementation of the `Committer` trait which commits to a file system directly via `Engine::json_handler().write_json_file` for non-catalog-managed tables.
buoyant_kernel::committer::publish_types::CatalogCommit	struct	buoyant_kernel	api/buoyant_kernel.committer.publish_types.md	2	5	A catalog commit that has been ratified by the catalog but not yet published to the Delta log.
buoyant_kernel::committer::publish_types::PublishMetadata	struct	buoyant_kernel	api/buoyant_kernel.committer.publish_types.md	2	3	Metadata required for publishing catalog commits to the Delta log.
buoyant_kernel::crc::Crc	struct	buoyant_kernel	api/buoyant_kernel.crc.md	1	6	Parsed content of a CRC (version checksum) file.
buoyant_kernel::crc::DeletedRecordCountsHistogram	struct	buoyant_kernel	api/buoyant_kernel.crc.md	1	3	The [DeletedRecordCountsHistogram] object represents a histogram tracking the distribution of deleted record counts across files in the table. Each bin in the histogram represents a range of deletion counts and stores the number of files h…
buoyant_kernel::crc::file_size_histogram::FileSizeHistogram	struct	buoyant_kernel	api/buoyant_kernel.crc.file_size_histogram.md	3	8	Tracks the distribution of file sizes across predefined bins.
buoyant_kernel::crc::file_stats::FileStats	struct	buoyant_kernel	api/buoyant_kernel.crc.file_stats.md	3	7	File-level statistics for a table version: total file count, size, and histogram.
buoyant_kernel::crc::state::DomainMetadataState	enum	buoyant_kernel	api/buoyant_kernel.crc.state.md	2	4	The completeness state of cached domain metadata in a CRC.
