datafusion_tracing::exec_instrument_rule::SpanTracer::trace_future	b201d0a499cfd174ff497569	function	datafusion-tracing	operations/datafusion_tracing.exec_instrument_rule.SpanTracer.json	operations/datafusion_tracing.exec_instrument_rule.SpanTracer.md#op-b201d0a499cfd174ff497569	fn trace_future(&self, fut: futures::future::BoxFuture<'static, Box<dyn Any + Send>>) -> futures::future::BoxFuture<'static, Box<dyn Any + Send>>
datafusion_tracing::exec_instrument_rule::new_instrument_rule	38188c683271b2bf832520e8	function	datafusion-tracing	operations/datafusion_tracing.exec_instrument_rule.new_instrument_rule.json	operations/datafusion_tracing.exec_instrument_rule.new_instrument_rule.md#op-38188c683271b2bf832520e8	fn new_instrument_rule(span_create_fn: std::sync::Arc<dyn Fn() -> tracing::Span + Send + Sync>, options: options::InstrumentationOptions) -> std::sync::Arc<dyn PhysicalOptimizerRule + Send + Sync>
datafusion_tracing::exec_instrument_rule::new_instrument_rule	9128fdf27e30948c7ad3e959	function	datafusion-tracing	operations/datafusion_tracing.exec_instrument_rule.new_instrument_rule.json	operations/datafusion_tracing.exec_instrument_rule.new_instrument_rule.md#op-9128fdf27e30948c7ad3e959	fn new_instrument_rule(span_create_fn: std::sync::Arc<dyn Fn() -> tracing::Span + Send + Sync>, options: options::InstrumentationOptions) -> std::sync::Arc<dyn PhysicalOptimizerRule + Send + Sync>
datafusion_tracing::instrument_rules_with_debug_spans	8638e5773147f8ad52b46897	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_debug_spans.json	operations/datafusion_tracing.instrument_rules_with_debug_spans.md#op-8638e5773147f8ad52b46897	macro_rules! instrument_rules_with_debug_spans
datafusion_tracing::instrument_rules_with_debug_spans	868a352ae499eb7c834e15dd	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_debug_spans.json	operations/datafusion_tracing.instrument_rules_with_debug_spans.md#op-868a352ae499eb7c834e15dd	macro_rules! instrument_rules_with_debug_spans
datafusion_tracing::instrument_rules_with_error_spans	4d1acc622d71c17d6c907822	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_error_spans.json	operations/datafusion_tracing.instrument_rules_with_error_spans.md#op-4d1acc622d71c17d6c907822	macro_rules! instrument_rules_with_error_spans
datafusion_tracing::instrument_rules_with_error_spans	6a4984b9c0f01ba6838dd215	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_error_spans.json	operations/datafusion_tracing.instrument_rules_with_error_spans.md#op-6a4984b9c0f01ba6838dd215	macro_rules! instrument_rules_with_error_spans
datafusion_tracing::instrument_rules_with_info_spans	01e5687a47e5f7757a71a3ce	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_info_spans.json	operations/datafusion_tracing.instrument_rules_with_info_spans.md#op-01e5687a47e5f7757a71a3ce	macro_rules! instrument_rules_with_info_spans
datafusion_tracing::instrument_rules_with_info_spans	dead3b541632d01ee6f1caec	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_info_spans.json	operations/datafusion_tracing.instrument_rules_with_info_spans.md#op-dead3b541632d01ee6f1caec	macro_rules! instrument_rules_with_info_spans
datafusion_tracing::instrument_rules_with_spans	1c4efa69bf309db05ebcc5cf	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_spans.json	operations/datafusion_tracing.instrument_rules_with_spans.md#op-1c4efa69bf309db05ebcc5cf	macro_rules! instrument_rules_with_spans
datafusion_tracing::instrument_rules_with_spans	dd96c18d1fb324be3624c5ff	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_spans.json	operations/datafusion_tracing.instrument_rules_with_spans.md#op-dd96c18d1fb324be3624c5ff	macro_rules! instrument_rules_with_spans
datafusion_tracing::instrument_rules_with_trace_spans	27790040199c6c6422f91fcf	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_trace_spans.json	operations/datafusion_tracing.instrument_rules_with_trace_spans.md#op-27790040199c6c6422f91fcf	macro_rules! instrument_rules_with_trace_spans
datafusion_tracing::instrument_rules_with_trace_spans	e4108b3f6bfa17d523d847cb	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_trace_spans.json	operations/datafusion_tracing.instrument_rules_with_trace_spans.md#op-e4108b3f6bfa17d523d847cb	macro_rules! instrument_rules_with_trace_spans
datafusion_tracing::instrument_rules_with_warn_spans	8e64f039a9b3370cd2c64d08	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_warn_spans.json	operations/datafusion_tracing.instrument_rules_with_warn_spans.md#op-8e64f039a9b3370cd2c64d08	macro_rules! instrument_rules_with_warn_spans
datafusion_tracing::instrument_rules_with_warn_spans	f9f0e0566e48a2ebb02901bf	macro	datafusion-tracing	operations/datafusion_tracing.instrument_rules_with_warn_spans.json	operations/datafusion_tracing.instrument_rules_with_warn_spans.md#op-f9f0e0566e48a2ebb02901bf	macro_rules! instrument_rules_with_warn_spans
datafusion_tracing::instrument_with_debug_spans	1ddd95294965df6d7daf554b	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_debug_spans.json	operations/datafusion_tracing.instrument_with_debug_spans.md#op-1ddd95294965df6d7daf554b	macro_rules! instrument_with_debug_spans
datafusion_tracing::instrument_with_debug_spans	3bd5eef86f73ce0a274e77e8	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_debug_spans.json	operations/datafusion_tracing.instrument_with_debug_spans.md#op-3bd5eef86f73ce0a274e77e8	macro_rules! instrument_with_debug_spans
datafusion_tracing::instrument_with_error_spans	50619facfba6088ed6e75ce1	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_error_spans.json	operations/datafusion_tracing.instrument_with_error_spans.md#op-50619facfba6088ed6e75ce1	macro_rules! instrument_with_error_spans
datafusion_tracing::instrument_with_error_spans	72d4757d5a2d42d9825db306	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_error_spans.json	operations/datafusion_tracing.instrument_with_error_spans.md#op-72d4757d5a2d42d9825db306	macro_rules! instrument_with_error_spans
datafusion_tracing::instrument_with_info_spans	8596983b2e498bf8b81a1b42	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_info_spans.json	operations/datafusion_tracing.instrument_with_info_spans.md#op-8596983b2e498bf8b81a1b42	macro_rules! instrument_with_info_spans
datafusion_tracing::instrument_with_info_spans	c802d29699964499eb5192a3	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_info_spans.json	operations/datafusion_tracing.instrument_with_info_spans.md#op-c802d29699964499eb5192a3	macro_rules! instrument_with_info_spans
datafusion_tracing::instrument_with_spans	1104862d35b6f39948ef2f52	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_spans.json	operations/datafusion_tracing.instrument_with_spans.md#op-1104862d35b6f39948ef2f52	macro_rules! instrument_with_spans
datafusion_tracing::instrument_with_spans	e9673574618183b011501acc	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_spans.json	operations/datafusion_tracing.instrument_with_spans.md#op-e9673574618183b011501acc	macro_rules! instrument_with_spans
datafusion_tracing::instrument_with_trace_spans	5389f2ae198778df28f764ad	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_trace_spans.json	operations/datafusion_tracing.instrument_with_trace_spans.md#op-5389f2ae198778df28f764ad	macro_rules! instrument_with_trace_spans
datafusion_tracing::instrument_with_trace_spans	fd369b3bd6d0bfd86ac2def1	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_trace_spans.json	operations/datafusion_tracing.instrument_with_trace_spans.md#op-fd369b3bd6d0bfd86ac2def1	macro_rules! instrument_with_trace_spans
datafusion_tracing::instrument_with_warn_spans	098dfcf75cd1b23106666c64	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_warn_spans.json	operations/datafusion_tracing.instrument_with_warn_spans.md#op-098dfcf75cd1b23106666c64	macro_rules! instrument_with_warn_spans
