InstrumentedExec	datafusion.metrics.spilled_rows	metric	2	06_object_store_all_options,09_recursive_all_options	node-dependent	with_metrics_collection	0	recorded	-
InstrumentedExec	datafusion.metrics.start_timestamp	metric	13	02_basic_metrics,05_basic_all_options,06_object_store_all_options,09_recursive_all_options	option	with_metrics_collection	1970-01-01 00:00:00 UTC	recorded	-
InstrumentedExec	datafusion.metrics.statistics_eval_time	metric	1	06_object_store_all_options	node-dependent	with_metrics_collection	0.00ms	recorded	repaired
InstrumentedExec	datafusion.metrics.time_elapsed_opening	metric	1	06_object_store_all_options	node-dependent	with_metrics_collection	0.00ms	recorded	repaired
InstrumentedExec	datafusion.metrics.time_elapsed_processing	metric	1	06_object_store_all_options	node-dependent	with_metrics_collection	0.00ms	recorded	repaired
InstrumentedExec	datafusion.metrics.time_elapsed_scanning_total	metric	1	06_object_store_all_options	node-dependent	with_metrics_collection	0.00ms	recorded	repaired
InstrumentedExec	datafusion.metrics.time_elapsed_scanning_until_data	metric	1	06_object_store_all_options	node-dependent	with_metrics_collection	0.00ms	recorded	repaired
InstrumentedExec	datafusion.node	instrumentation	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	PlaceholderRowExec	recorded	-
InstrumentedExec	datafusion.partitioning	instrumentation	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	UnknownPartitioning(1)	recorded	-
InstrumentedExec	datafusion.preview	instrumentation	16	03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,09_recursive_all_options	option	with_row_limit	<redacted>	recorded	-
InstrumentedExec	env	custom	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	production	recorded	-
InstrumentedExec	otel.name	otel	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	PlaceholderRowExec	recorded	-
InstrumentedExec	region	custom	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	us-west	recorded	-
Phase	datafusion.effective_rules	instrumentation	15	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	OutputRequirements, OutputRequirements	recorded	-
Phase	datafusion.optimizer.max_passes	instrumentation	14	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	3	recorded	-
Phase	datafusion.optimizer.pass	instrumentation	14	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	1	recorded	-
Phase	otel.name	otel	32	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	analyze_logical_plan	recorded	-
Rule	otel.name	otel	566	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	resolve_grouping_function	recorded	-
create_physical_plan	logical_plan	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	Projection: Int64(1) [Int64(1):Int64]\n  EmptyRelation: rows=1 []	recorded	-
create_physical_plan	physical_plan	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	ProjectionExec: expr=[1 as Int64(1)]\n  PlaceholderRowExec\n	recorded	-
get_opts	object_store.location	object-store	1	06_object_store_all_options	option	with_object_store_collection	<TPCH_TABLES_DIR>/nation.parquet	recorded	repaired
get_opts	object_store.options	object-store	1	06_object_store_all_options	option	with_object_store_collection	GetOptions { if_match: None, if_none_match: None, if_modified_since: None, if_unmodified_since: None, range: N…	recorded	repaired
get_opts	object_store.result.meta	object-store	1	06_object_store_all_options	option	with_object_store_collection	ObjectMeta { location: Path { raw: "<TPCH_TABLES_DIR>/nation.parquet" }, last_modified: 1970-01-01T00:00:00Z, …	recorded	repaired
get_opts	object_store.result.range	object-store	1	06_object_store_all_options	option	with_object_store_collection	0..2670	recorded	repaired
get_opts	otel.name	otel	1	06_object_store_all_options	option	with_object_store_collection	local_fs.get_opts	recorded	repaired
get_ranges	object_store.location	object-store	1	06_object_store_all_options	option	with_object_store_collection	<TPCH_TABLES_DIR>/nation.parquet	recorded	repaired
get_ranges	object_store.ranges	object-store	1	06_object_store_all_options	option	with_object_store_collection	[4..172, 172..477, 477..554, 554..1714]	recorded	repaired
get_ranges	object_store.result.content_length	object-store	1	06_object_store_all_options	option	with_object_store_collection	1710	recorded	repaired
get_ranges	otel.name	otel	1	06_object_store_all_options	option	with_object_store_collection	local_fs.get_ranges	recorded	repaired
parse_sql	logical_plan	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	Projection: Int64(1) [Int64(1):Int64]\n  EmptyRelation: rows=1 []	recorded	-
parse_sql	sql	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	SELECT 1;	recorded	-
read_query	query	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	SELECT 1;	recorded	-
run_traced_query	query_name	harness	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	unconditional	-	select_one	recorded	-
