InstrumentedExec	integration_utils	INFO	49	datafusion.boundedness,datafusion.emission_type,datafusion.metrics.batches_split,datafusion.metrics.bloom_filter_eval_time,datafusion.metrics.bytes_scanned,datafusion.metrics.elapsed_compute,datafusion.metrics.end_timestamp,datafusion.metrics.fetch_time,datafusion.metrics.file_open_errors,datafusion.metrics.file_scan_errors,datafusion.metrics.files_opened,datafusion.metrics.files_processed,datafusion.metrics.files_ranges_pruned_statistics,datafusion.metrics.limit_pruned_row_groups,datafusion.metrics.metadata_load_time,datafusion.metrics.num_predicate_creation_errors,datafusion.metrics.output_batches,datafusion.metrics.output_bytes,datafusion.metrics.output_rows,datafusion.metrics.page_index_eval_time,datafusion.metrics.page_index_pages_pruned,datafusion.metrics.page_index_rows_pruned,datafusion.metrics.predicate_cache_inner_records,datafusion.metrics.predicate_cache_records,datafusion.metrics.predicate_evaluation_errors,datafusion.metrics.pushdown_rows_matched,datafusion.metrics.pushdown_rows_pruned,datafusion.metrics.repartition_time,datafusion.metrics.row_groups_pruned_bloom_filter,datafusion.metrics.row_groups_pruned_statistics,datafusion.metrics.row_pushdown_eval_time,datafusion.metrics.scan_efficiency_ratio,datafusion.metrics.selectivity,datafusion.metrics.send_time,datafusion.metrics.spill_count,datafusion.metrics.spilled_bytes,datafusion.metrics.spilled_rows,datafusion.metrics.start_timestamp,datafusion.metrics.statistics_eval_time,datafusion.metrics.time_elapsed_opening,datafusion.metrics.time_elapsed_processing,datafusion.metrics.time_elapsed_scanning_total,datafusion.metrics.time_elapsed_scanning_until_data,datafusion.node,datafusion.partitioning,datafusion.preview,env,otel.name,region	run_traced_query,test	36	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
Phase	integration_utils	INFO	4	datafusion.effective_rules,datafusion.optimizer.max_passes,datafusion.optimizer.pass,otel.name	create_physical_plan,run_traced_query,test	32	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
Rule	integration_utils	INFO	1	otel.name	Phase,create_physical_plan,run_traced_query,test	566	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
create_physical_plan	datafusion_tracing::planner	INFO	2	logical_plan,physical_plan	run_traced_query,test	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
get_opts	instrumented_object_store::instrumented_object_store	INFO	5	object_store.location,object_store.options,object_store.result.meta,object_store.result.range,otel.name	create_physical_plan,run_traced_query,test	1	06_object_store_all_options	with_object_store_collection	recorded	repaired
get_ranges	instrumented_object_store::instrumented_object_store	INFO	4	object_store.location,object_store.ranges,object_store.result.content_length,otel.name	InstrumentedExec,run_traced_query,test	1	06_object_store_all_options	with_object_store_collection	recorded	repaired
parse_sql	integration_utils	INFO	2	logical_plan,sql	run_traced_query,test	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
read_query	integration_utils	INFO	1	query	run_traced_query,test	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
run_traced_query	integration_utils	INFO	1	query_name	test	9	01_basic,02_basic_metrics,03_basic_preview,04_basic_compact_preview,05_basic_all_options,06_object_store_all_options,08_recursive,09_recursive_all_options,10_topk_lineitem	-	recorded	-
